Track Name,Artist,Streams,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,analysis_url,duration_ms,time_signature,Genre,hiphop,rap,pop,trap,electronic,rnb,femalevocalists,dance,indie,latin,Label
You Don't Know Me - Radio Edit,Jax Jones,2313096,0.8759999999999999,0.669,11,-6.0539999999999985,0,0.138,0.163,0.0,0.185,0.682,124.007,https://api.spotify.com/v1/audio-analysis/00lNx0OcTJrS3MKHcB80HY,213947,4,"dance pop, edm, electro house, house, pop, pop dance, pop rap, tropical house, uk dance",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Graveyard,Halsey,2312853,0.667,0.583,11,-5.127000000000002,0,0.0747,0.231,4.48e-05,0.181,0.187,92.043,https://api.spotify.com/v1/audio-analysis/6V9fHiv84WlVTg7CSnIVY2,181806,4,"pop,alternative,halsey,2010s,2019,pop,indie,indie pop",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
Stir Fry,Migos,2308109,0.813,0.8079999999999999,2,-5.541,1,0.28600000000000003,0.00693,0.0,0.133,0.547,181.993,https://api.spotify.com/v1/audio-analysis/4fndbjoz1qJyK6JcLdKfzm,192132,4,"hip hop,rap,migos,autotune,mumble rap,hip hop,trap,rap",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Soon You’ll Get Better (feat. The Chicks),Taylor Swift,2307187,0.433,0.182,0,-12.566,1,0.0641,0.907,0.0,0.123,0.421,207.476,https://api.spotify.com/v1/audio-analysis/4AYtqFyFbX0Xkc2wtcygTr,201587,4,"country,pop,female vocalists,singer songwriter,acoustic",0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
Black Panther,Kendrick Lamar,2305438,0.612,0.588,1,-9.355,1,0.355,0.62,3.85e-06,0.264,0.48,90.251,https://api.spotify.com/v1/audio-analysis/3vKU0GTHo5nl3kTCYAiqc3,130613,4,"rap,hiphop,rnb,hiphop,rap,hiphop",1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
Suncity (feat. Empress Of),Khalid,2304182,0.695,0.639,7,-6.897,0,0.153,0.107,0.000657,0.118,0.344,90.027,https://api.spotify.com/v1/audio-analysis/4AhSkRYioEIfGvCV19peYN,189493,4,rnb,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
I Saw Mommy Kissing Santa Claus,The Jackson 5,2303883,0.5710000000000001,0.585,3,-11.694,1,0.0548,0.301,1.91e-05,0.688,0.732,128.487,https://api.spotify.com/v1/audio-analysis/0vmANNClszGQZ0FISySK61,179667,4,"soul,motown,pop,funk,70s,soul,motown,pop",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Youth feat. Khalid,Shawn Mendes,2302769,0.518,0.596,6,-6.653,0,0.124,0.569,0.0,0.133,0.326,100.28,https://api.spotify.com/v1/audio-analysis/5SwEgzUFDHwpWHKrbnP32Z,190867,4,"pop,canadian,folk,acoustic,male vocalists,pop,canadian,folk",0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
Get Me,Justin Bieber,2302328,0.8240000000000001,0.503,6,-6.94,0,0.156,0.05,5.25e-05,0.107,0.784,109.397,https://api.spotify.com/v1/audio-analysis/6zGPytJiZmFuyVq7RTNO9G,185419,5,"kehlani,justin bieber,pop,rnb,black metal,pop,rnb,justin bieber",0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
FIND MY WAY,DaBaby,2300151,0.836,0.624,4,-6.75,0,0.184,0.187,0.0,0.138,0.7,103.0,https://api.spotify.com/v1/audio-analysis/1lGHa2pwYzxQHFBUynhLtO,139890,4,"hip hop,rap,trap,hip hop,american,hip hop,rap,trap",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Four Out Of Five,Arctic Monkeys,2299291,0.601,0.863,0,-4.31,1,0.0685,0.0626,0.0,0.0717,0.6759999999999999,130.189,https://api.spotify.com/v1/audio-analysis/5Z5nbOXhsSbySVC7WUc6y9,312347,4,"indie rock,indie,alternative rock,rock,british,indie rock,indie,british",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
Sine From Above (with Elton John),Lady Gaga,2298888,0.642,0.792,0,-5.746,0,0.0488,0.158,9.84e-06,0.68,0.0903,122.965,https://api.spotify.com/v1/audio-analysis/0zzsyWc45eUcSjw4FNHxeN,244880,4,"pop,dance,electronic,lady gaga,female vocalists,pop,dance,electronic",0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1
Tough Love,Avicii,2297425,0.402,0.754,8,-4.837,1,0.0432,0.14300000000000002,0.0,0.358,0.621,108.17,https://api.spotify.com/v1/audio-analysis/4XZxalvnG4Yo8YZLuiT1kV,191248,4,"avicii,electronic,posthumous,edm,agnes,house,electronic,dance",0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
Relación,Sech,2297405,0.805,0.562,7,-3.117,0,0.105,0.125,4.96e-06,0.14800000000000002,0.767,172.09400000000005,https://api.spotify.com/v1/audio-analysis/4lMOQR1rRW5hJgJXOtKraL,184255,4,"rap,latin,bulgarian,panama,hip hop,rap,latin,bulgarian",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
Azul,J Balvin,2295701,0.843,0.836,11,-2.474,0,0.0695,0.0816,0.0013800000000000002,0.0532,0.65,94.018,https://api.spotify.com/v1/audio-analysis/2lCkncy6bIB0LTMT7kvrD1,205933,4,"reggaeton,pop,colombian,all,latin,reggaeton,pop,colombian",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
Prices,Lil Uzi Vert,2295579,0.7859999999999999,0.6829999999999999,7,-5.397,1,0.205,0.173,0.0,0.706,0.57,126.002,https://api.spotify.com/v1/audio-analysis/4YcWzLSnGqLjSCycuSMHnn,233333,4,"trap,hip hop,rap,yeah,lil uzi vert,trap,hip hop,rap",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
"Agua (with J Balvin) - Music From ""Sponge On The Run"" Movie",Tainy,2293470,0.76,0.6579999999999999,7,-5.275,1,0.275,0.162,0.0,0.195,0.565,100.202,https://api.spotify.com/v1/audio-analysis/1pqnQ41XbfKjaFu6M0eGJp,157944,4,"reggaeton,2010s,2019,latin,bop,reggaeton,2010s,2019",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
No Me Conoce - Remix,Jhay Cortez,2285536,0.794,0.79,10,-3.855,0,0.0599,0.14400000000000002,0.0,0.0893,0.5770000000000001,91.984,https://api.spotify.com/v1/audio-analysis/7rknFhrVDyxzTJkPSf7LoW,307547,4,"reggaeton,trap,pop,latin,rap,reggaeton,trap,pop",0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
Dionysus,BTS,2281412,0.502,0.91,7,-2.769,1,0.107,0.04,0.0,0.319,0.588,176.084,https://api.spotify.com/v1/audio-analysis/6JdS5rJvJaRA7B1tcm7kxZ,249215,4,"k pop,bts,kpop,pop,korean,k pop,bts,kpop",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Tattoo - Remix with Camilo,Rauw Alejandro,2278864,0.848,0.637,9,-5.1320000000000014,1,0.156,0.0413,0.0,0.0521,0.698,96.988,https://api.spotify.com/v1/audio-analysis/4ZRrLHqzhGRXYj2qcB4s5S,222680,4,"latin,reggaeton,puerto rico,puerto rican,dancehall,latin,reggaeton,puerto rico",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
Lose You,Drake,2278625,0.526,0.583,4,-9.172,1,0.376,0.6990000000000001,0.0,0.3720000000000001,0.378,89.837,https://api.spotify.com/v1/audio-analysis/2Na0z2gfN67Rzf0vp74Wi3,305374,4,"hip hop,rap,hip hop,rnb,drake,hip hop,rap,hip hop",1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
Chromatica II,Lady Gaga,2276300,0.184,0.297,2,-14.534,1,0.0359,0.473,0.893,0.527,0.113,75.824,https://api.spotify.com/v1/audio-analysis/0oQc0F6KUE7QY7k5TU6bic,41867,5,"pop,dance,electronic,lady gaga,female vocalists,pop,dance,electronic",0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1
Run,Foo Fighters,2276211,0.359,0.893,4,-8.036,0,0.0665,3.4e-05,0.0955,0.7509999999999999,0.185,136.115,https://api.spotify.com/v1/audio-analysis/1wLQwg0mloy3yXjL0jPE0N,323373,4,"rock,rock anos 2010,hard rock,post grunge,american,rock,alternative rock,grunge",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Filthy,Justin Timberlake,2273329,0.745,0.579,1,-5.771,1,0.138,0.0354,0.0118,0.246,0.645,97.002,https://api.spotify.com/v1/audio-analysis/1L3NV7VrCiuE8C5QlhdeQL,293947,4,"pop,rnb,justin timberlake,dance,weird,pop,rnb,dance",0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
Who Do You Love,The Chainsmokers,2271755,0.51,0.835,3,-4.673,1,0.0447,0.007909999999999999,0.0,0.219,0.435,140.024,https://api.spotify.com/v1/audio-analysis/11cDEev79fPKi6uJCjUhu8,226747,4,"electronic,pop,house,electro house,dance,electronic,pop,house",0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
Nothings Into Somethings,Drake,2271021,0.7659999999999999,0.234,11,-7.544,0,0.159,0.332,0.00156,0.358,0.256,96.882,https://api.spotify.com/v1/audio-analysis/6MbH1QiphMCPTqVEVC7UYi,153725,4,"hip hop,rap,hip hop,rnb,drake,hip hop,rap,hip hop",1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
Jamais Vu,BTS,2270674,0.608,0.47,8,-6.73,1,0.0428,0.226,0.0,0.0963,0.241,81.0,https://api.spotify.com/v1/audio-analysis/0eeeyCAGnGZInPtpkdYiPa,227275,4,"k pop,bts,kpop,pop,korean,k pop,bts,kpop",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Boss Bitch,Doja Cat,2267055,0.7070000000000001,0.955,10,-4.593,0,0.222,0.127,0.0,0.202,0.575,125.989,https://api.spotify.com/v1/audio-analysis/78qd8dvwea0Gosb6Fe6j3k,134240,4,"pop,rap,pop rap,soundtrack,doja cat,pop,rnb,rap",0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
Just Hold On,Steve Aoki,2266825,0.647,0.932,11,-3.515,1,0.0824,0.00383,1.5e-06,0.0574,0.374,114.991,https://api.spotify.com/v1/audio-analysis/3EmmCZoqpWOTY1g2GBwJoR,198774,4,"dance,edm,louis tomlinson,uplifting,electronic,electronic,electro,dance",0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
Can't Have Everything,Drake,2262139,0.856,0.5720000000000001,1,-8.429,1,0.373,0.0136,1.55e-06,0.121,0.454,82.445,https://api.spotify.com/v1/audio-analysis/5f5r2N4Lp9WoULWPH9zp2W,228438,4,"hip hop,rap,hip hop,rnb,drake,hip hop,rap,hip hop",1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
Bigger Than Life,Lil Uzi Vert,2261927,0.7759999999999999,0.752,8,-4.711,0,0.193,0.325,0.0,0.33,0.716,140.013,https://api.spotify.com/v1/audio-analysis/2oHDJHNondITqbl8xZ9vPn,192705,4,"trap,hip hop,rap,yeah,lil uzi vert,trap,hip hop,rap",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
One Dance,Drake,2259887,0.7909999999999999,0.619,1,-5.886,1,0.0532,0.00784,0.004229999999999999,0.35100000000000003,0.371,103.989,https://api.spotify.com/v1/audio-analysis/1xznGGDReH1oQq0xzbwXa3,173987,4,"drake,hip hop,rap,hip hop",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Look Back at It,A Boogie Wit da Hoodie,2257098,0.7909999999999999,0.5870000000000001,3,-5.075,0,0.0413,0.407,0.0,0.14800000000000002,0.536,96.057,https://api.spotify.com/v1/audio-analysis/3Ol2xnObFdKV9pmRD2t9x8,179449,4,"a boogie wit da hoodie,hip hop,rap,trap,she good at it,hip hop,rap,hip hop",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
PUPPET,"Tyler, The Creator",2251562,0.508,0.557,8,-8.967,0,0.0478,0.00235,0.0134,0.588,0.199,77.572,https://api.spotify.com/v1/audio-analysis/0wEC0GNF74lAqrEFZJMl1m,179013,4,"hip hop,rap,ofwgkta,underground hip hop,swag,hip hop,rap,ofwgkta",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Hablamos Mañana,Bad Bunny,2250886,0.6829999999999999,0.677,1,-4.496,1,0.0469,0.0869,0.0,0.0998,0.514,156.019,https://api.spotify.com/v1/audio-analysis/1V8XneTrX6kKeoxYbk4x6h,240253,4,"hip hop,rock,punk,alternative,rap",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
LOYAL (feat. Drake),PARTYNEXTDOOR,2250470,0.866,0.53,0,-6.347,0,0.0495,0.517,0.00159,0.0946,0.203,104.952,https://api.spotify.com/v1/audio-analysis/5bvnqVuq7UFl0txSlHpsfS,197973,4,"partynextdoor,rnb,dancehall,alternative rnb,drake,rnb,r&b,hip hop",1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
COFFEE BEAN,Travis Scott,2247432,0.81,0.5820000000000001,5,-5.098,0,0.125,0.0862,0.006809999999999999,0.207,0.503,95.004,https://api.spotify.com/v1/audio-analysis/6vnfObZ4Ys70SBAtti1xZ9,209116,4,"psychedelic,fip,relationship,closing track,personal lyrics",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
FAKE LOVE,BTS,2247037,0.557,0.7190000000000001,2,-4.515,0,0.0372,0.00267,0.0,0.306,0.344,77.501,https://api.spotify.com/v1/audio-analysis/3aW0ds4A4tSQDIp75FqWTo,242334,4,"k pop,bts,kpop,pop,korean,k pop,bts,kpop",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Nothing On You (feat. Paulo Londra & Dave),Ed Sheeran,2244550,0.747,0.649,8,-6.218,1,0.218,0.333,0.0,0.172,0.84,88.01100000000002,https://api.spotify.com/v1/audio-analysis/2qRN7PWiHRLprw4FpDeI9N,200733,4,"pop,rap,dave,hip hop,paulo londra,acoustic,british,singer songwriter",1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Me Gusta (with Cardi B & Myke Towers),Anitta,2244409,0.91,0.604,6,-4.392,0,0.08199999999999999,0.448,0.0,0.0863,0.807,110.075,https://api.spotify.com/v1/audio-analysis/7e1VoRlNumuEkXlITMHKLE,180788,4,"pop,brazilian,funk,dance,female vocalists,pop,brazilian,funk",0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
DUCKWORTH.,Kendrick Lamar,2243713,0.552,0.731,7,-6.872999999999998,1,0.615,0.0536,0.0,0.258,0.632,174.516,https://api.spotify.com/v1/audio-analysis/0y9uTzK9cNKSAEHnpeRG8C,248613,4,"hip hop,rap,hip hop,west coast,kendrick lamar,hip hop,rap,hip hop",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
La Tóxica,Farruko,2237945,0.659,0.701,9,-4.107,1,0.16399999999999998,0.0882,0.0,0.0866,0.623,91.97,https://api.spotify.com/v1/audio-analysis/15OjBeqNX3bShsGYQbteRv,180520,4,"reggaeton,puerto rico,puerto rican,latin,reggaeton,puerto rico,puerto rican",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
Killshot,Eminem,2236513,0.893,0.6509999999999999,0,-8.647,0,0.3670000000000001,0.0995,0.0,0.371,0.6,105.835,https://api.spotify.com/v1/audio-analysis/1jo3TwNGCXfNdB5uba3ZVv,253580,4,"rap,diss,hip hop,pop,hip hop,rap,hip hop,eminem",1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Star Treatment,Arctic Monkeys,2235484,0.581,0.767,7,-5.026,0,0.0527,0.243,0.00131,0.141,0.6729999999999999,120.07,https://api.spotify.com/v1/audio-analysis/0b93tWwuoAC0nXe1CfR30I,354640,4,"indie rock,indie,british,rock,alternative,indie rock,indie,british",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
Black Beatles,Rae Sremmurd,2234965,0.794,0.632,0,-6.1629999999999985,1,0.0649,0.142,0.0,0.128,0.355,145.92600000000004,https://api.spotify.com/v1/audio-analysis/6fujklziTHa8uoM5OQSfIo,291893,4,"rap,hip hop,hip hop,trap,colours,hip hop,rap,hip hop",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Come Around Me,Justin Bieber,2234097,0.648,0.6809999999999999,2,-8.389,0,0.0378,0.263,0.00783,0.0971,0.767,157.941,https://api.spotify.com/v1/audio-analysis/2o9LAypwGH4ctV0i9boo6d,200773,4,"pop,rnb,justin bieber,black metal,christmas,pop,rnb,justin bieber",0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
Saturday Nights,Khalid,2233859,0.551,0.44,10,-8.559,1,0.0985,0.606,3.02e-05,0.11,0.341,167.923,https://api.spotify.com/v1/audio-analysis/5kfNriitmkNE8mUbZ7gbq8,210667,4,"rnb,soul,pop,alternative,alternative rnb,rnb,soul,pop",0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
Stargazing,Kygo,2227381,0.677,0.4970000000000001,5,-5.763,1,0.0809,0.152,0.0,0.0911,0.419,99.137,https://api.spotify.com/v1/audio-analysis/0Zbbxnx4SGGHoIow4PpISP,236853,4,"electronic,pop,deep house,kygo,house,electronic,house,chillout",0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
Trampoline (with ZAYN),SHAED,2224704,0.619,0.459,7,-5.782,0,0.0334,0.56,0.0,0.13699999999999998,0.498,126.803,https://api.spotify.com/v1/audio-analysis/1iQDltZqI7BXnHrFy4Qo1k,184280,4,"pop,rnb,british,male vocalists,sexy,pop,electronic,indie pop",0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
Press,Cardi B,2222591,0.888,0.525,1,-5.665,1,0.305,0.029,5.68e-06,0.13699999999999998,0.243,133.983,https://api.spotify.com/v1/audio-analysis/34mnEACakE122UwsaaoMSL,143792,4,"cardi b,rap,hip hop,hip hop,black,hip hop,rap,trap",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Nightmare,Offset,2222486,0.7390000000000001,0.405,0,-10.897,1,0.0852,0.442,0.211,0.158,0.127,157.09,https://api.spotify.com/v1/audio-analysis/7LAhKXDNWwq3CmnFP3UIOP,147987,4,"travis scott,hip hop,trap,rap,migos,travis scott,hip hop,trap",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
GOD.,Kendrick Lamar,2221983,0.706,0.557,0,-5.8,1,0.0813,0.0347,0.0,0.276,0.205,132.98,https://api.spotify.com/v1/audio-analysis/5p3NP9mQblDsVJLdfNZJ3I,248827,4,"hip hop,rap,hip hop,west coast,kendrick lamar,hip hop,rap,hip hop",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Self Care,Mac Miller,2221811,0.52,0.5379999999999999,1,-8.109,1,0.206,0.3670000000000001,0.00187,0.119,0.177,141.894,https://api.spotify.com/v1/audio-analysis/5bJ1DrEM4hNCafcDd1oxHx,345133,4,"hip hop,psychedelic,10s,mac miller,rap,hip hop,rap,underground hip hop",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Snow On Tha Bluff,J. Cole,2219088,0.586,0.512,8,-8.818999999999997,0,0.0668,0.723,0.0002,0.119,0.235,75.857,https://api.spotify.com/v1/audio-analysis/1oOEkBNp4zWnkD7nWjJdog,235480,4,"j cole,hip hop,rap,hip hop",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Feel Me,Tyga,2218490,0.442,0.636,1,-4.2189999999999985,0,0.262,0.124,0.0,0.879,0.251,87.69200000000002,https://api.spotify.com/v1/audio-analysis/2Cth0v1xri32oZ799rL3rl,199957,5,"hip hop,rap,hip hop,tyga,west coast,hip hop,rap,hip hop",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Filter,BTS,2217097,0.7809999999999999,0.762,10,-5.188,0,0.0626,0.0222,0.0,0.121,0.86,110.042,https://api.spotify.com/v1/audio-analysis/0ono6UCNVZ1XqOm6j78Blu,180221,4,"k pop,bts,kpop,pop,korean,k pop,bts,kpop",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
False God,Taylor Swift,2210386,0.7390000000000001,0.32,11,-10.862,0,0.239,0.736,0.000147,0.111,0.35100000000000003,79.97,https://api.spotify.com/v1/audio-analysis/5hQSXkFgbxjZo9uCwd11so,200307,4,"pop,country,female vocalists,taylor swift,singer songwriter,pop,country,female vocalists",0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
Him & I,G-Eazy,2210136,0.589,0.731,2,-6.343,1,0.0868,0.0534,0.0,0.308,0.191,87.90799999999999,https://api.spotify.com/v1/audio-analysis/3YU6vJbjYUG0tiJyXf9x5V,268867,4,"pop,indie,indie pop,female vocalists,american,hip hop,rap,hip hop",1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1
What About Us,P!nk,2209448,0.386,0.594,1,-6.186,1,0.0565,0.0254,3.03e-06,0.0873,0.187,113.843,https://api.spotify.com/v1/audio-analysis/31MkGwj0SWgZaTvEt5Hgxv,271520,4,"pop,rock,pop rock,female vocalists,female,pop,pop rock,female vocalists",0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
Venom - Music From The Motion Picture,Eminem,2209058,0.7490000000000001,0.794,0,-5.063,1,0.064,0.0193,0.0,0.5429999999999999,0.46,135.959,https://api.spotify.com/v1/audio-analysis/2SL6oP2YAEQbqsrkOzRGO4,269554,4,"rap,hip hop,eminem,hip hop,pop,rap,hip hop,eminem",1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
War,Drake,2207166,0.7490000000000001,0.792,10,-4.151,0,0.0826,0.292,0.0,0.109,0.239,144.064,https://api.spotify.com/v1/audio-analysis/1I55Ea0zVoSKs6MqW7DQ3i,180000,4,"hip hop,rap,hip hop,rnb,drake,hip hop,rap,hip hop",1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
The Climb Back,J. Cole,2205585,0.61,0.569,10,-9.447,0,0.345,0.0398,0.0,0.337,0.287,81.40899999999998,https://api.spotify.com/v1/audio-analysis/0FlfN5cbUUpIHCRH8X1M44,304640,4,"hip hop,rap,hip hop,j cole,north carolina,hip hop,rap,hip hop",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Easier,5 Seconds of Summer,2205364,0.505,0.428,5,-5.604,1,0.221,0.489,0.0,0.0977,0.618,175.813,https://api.spotify.com/v1/audio-analysis/4tNXntkAzQ5A2dfYRYGIIQ,157493,4,"pop,bop,charlie puth,pop punk,pop rock,pop punk,pop rock,australian",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
X (with 2 Chainz & Saudi),ScHoolboy Q,2204390,0.763,0.468,2,-8.476,1,0.278,0.0211,0.0,0.26,0.35100000000000003,131.004,https://api.spotify.com/v1/audio-analysis/4iEpZuwhEuoilKaZjXQPbF,267427,4,"gangsterrap,hiphop,poprap,rap,southernhiphop,trap,undergroundhiphop",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Meant to Be (feat. Florida Georgia Line),Bebe Rexha,2202025,0.643,0.7829999999999999,10,-6.457999999999998,1,0.0856,0.047,0.0,0.083,0.579,154.084,https://api.spotify.com/v1/audio-analysis/7iDa6hUg2VgEL1o1HjmfBn,163870,4,"pop,female vocalists,electronic,singer songwriter,alternative,pop,female vocalists,electronic",0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
"Sunflower, Vol. 6",Harry Styles,2201298,0.5660000000000001,0.846,7,-6.904,0,0.035,0.0005639999999999999,0.000795,0.121,0.86,160.02,https://api.spotify.com/v1/audio-analysis/6iYMfxznTBlcVOgRHab2W0,221827,4,"rock,pop,alternative,british,pop rock,rock,pop,alternative",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Hate Me (with Juice WRLD),Ellie Goulding,2198926,0.657,0.768,8,-4.628,1,0.0507,0.108,0.0,0.14400000000000002,0.759,75.025,https://api.spotify.com/v1/audio-analysis/6kls8cSlUyHW2BUOkDJIZE,186223,4,"ellie goulding,2010s,2019,pop,juice wrld,electronic,female vocalists,pop",0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
From Florida With Love,Drake,2196891,0.787,0.477,6,-7.8370000000000015,0,0.199,0.768,0.0,0.104,0.476,80.506,https://api.spotify.com/v1/audio-analysis/0YkUwXxnTkeJBvt5upeEtP,234783,4,"hip hop,rap,hip hop,rnb,drake,hip hop,rap,hip hop",1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
The Heart Part 4,Kendrick Lamar,2194514,0.672,0.434,9,-15.218,0,0.765,0.501,0.000125,0.272,0.54,129.209,https://api.spotify.com/v1/audio-analysis/1zayuwd1YLZsYDArkruHdL,288555,4,"hip hop,rap,hip hop,diss,american,hip hop,rap,hip hop",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
25-Aug,Bad Bunny,2194310,0.7609999999999999,0.732,4,-5.4689999999999985,0,0.0549,0.092,0.0,0.0716,0.542,151.982,https://api.spotify.com/v1/audio-analysis/4NqQaovM14WR2hNPMFxgjb,243276,4,"pop,trap,latin trap",0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Juice WRLD Speaks From Heaven - Outro,Juice WRLD,2194107,0.396,0.373,9,-14.097,0,0.0989,0.991,0.0978,0.545,0.526,125.231,https://api.spotify.com/v1/audio-analysis/2GriTXl7gRSBv1A2IGZtnL,30583,3,Juice WRLD ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Hallelujah,Logic,2193765,0.6629999999999999,0.605,11,-8.299,0,0.191,0.479,2.99e-06,0.333,0.498,136.001,https://api.spotify.com/v1/audio-analysis/3NGThUsocImPUQE2tlQXJr,448733,4,"hip hop,rap,hip hop,biracial,electronic,hip hop,rap,hip hop",1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
Pretty Girl - Cheat Codes X CADE Remix,Maggie Lindemann,2193688,0.703,0.868,7,-4.6610000000000005,0,0.0291,0.15,0.132,0.104,0.733,121.03,https://api.spotify.com/v1/audio-analysis/1NDxZ7cFAo481dtYWdrUnR,193613,4,"pop,female vocalists,indie,indie pop,pop,female vocalists,indie",0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
